id,log_report_type,volume
8124,log_report_type_80,2
8124,log_report_type_71,1
8124,log_report_type_76,2
8124,log_report_type_82,3
9696,log_report_type_193,1
9696,log_report_type_82,14
9696,log_report_type_71,3
6037,log_report_type_193,1
6037,log_report_type_71,7
6037,log_report_type_82,16
6037,log_report_type_74,1
6037,log_report_type_203,2
10588,log_report_type_201,1
10588,log_report_type_80,1
10588,log_report_type_193,1
10588,log_report_type_71,1
10588,log_report_type_82,4
3214,log_report_type_82,4
3214,log_report_type_80,2
14035,log_report_type_172,1
14035,log_report_type_203,6
14035,log_report_type_82,9
14035,log_report_type_56,1
14035,log_report_type_80,1
18447,log_report_type_203,2
18447,log_report_type_71,6
18447,log_report_type_82,43
18447,log_report_type_80,1
18447,log_report_type_193,3
14734,log_report_type_193,1
14734,log_report_type_203,4
14734,log_report_type_71,6
14734,log_report_type_82,12
13861,log_report_type_172,2
13861,log_report_type_56,6
13861,log_report_type_82,4
14440,log_report_type_71,12
14440,log_report_type_193,5
14440,log_report_type_82,68
14440,log_report_type_203,17
7924,log_report_type_71,4
7924,log_report_type_80,1
1495,log_report_type_193,1
1495,log_report_type_71,7
1495,log_report_type_82,6
1495,log_report_type_172,1
15195,log_report_type_203,6
15195,log_report_type_80,1
15195,log_report_type_82,26
15195,log_report_type_71,1
15195,log_report_type_201,1
416,log_report_type_203,2
416,log_report_type_71,3
416,log_report_type_82,20
416,log_report_type_193,2
2053,log_report_type_80,2
2053,log_report_type_82,10
2053,log_report_type_71,4
10247,log_report_type_80,3
10247,log_report_type_71,1
10247,log_report_type_203,5
10247,log_report_type_82,22
17640,log_report_type_193,5
17640,log_report_type_203,6
17640,log_report_type_172,3
17640,log_report_type_71,7
17640,log_report_type_56,5
17640,log_report_type_82,16
5091,log_report_type_203,7
5091,log_report_type_82,8
5091,log_report_type_71,1
710,log_report_type_203,4
710,log_report_type_82,12
16993,log_report_type_82,22
16993,log_report_type_71,4
9061,log_report_type_82,22
9061,log_report_type_203,2
9061,log_report_type_80,1
9061,log_report_type_71,6
16624,log_report_type_80,2
16624,log_report_type_82,19
16624,log_report_type_71,1
7996,log_report_type_71,1
7996,log_report_type_82,8
6550,log_report_type_71,6
6550,log_report_type_203,4
6550,log_report_type_82,12
17639,log_report_type_82,2
17639,log_report_type_203,2
9540,log_report_type_201,2
9540,log_report_type_80,3
9540,log_report_type_82,26
9540,log_report_type_193,3
9540,log_report_type_71,6
9540,log_report_type_203,10
12645,log_report_type_71,2
12645,log_report_type_203,7
12645,log_report_type_82,27
12645,log_report_type_193,1
12611,log_report_type_80,7
12611,log_report_type_203,7
12611,log_report_type_71,2
12611,log_report_type_201,3
12611,log_report_type_82,30
9609,log_report_type_193,1
9609,log_report_type_71,2
9609,log_report_type_82,6
12266,log_report_type_82,7
12266,log_report_type_198,1
12266,log_report_type_71,5
13952,log_report_type_80,2
13952,log_report_type_71,2
13952,log_report_type_193,1
13952,log_report_type_82,14
13952,log_report_type_203,2
5345,log_report_type_193,4
5345,log_report_type_203,35
5345,log_report_type_71,4
5345,log_report_type_82,45
12060,log_report_type_82,24
12060,log_report_type_193,1
12060,log_report_type_203,8
12060,log_report_type_71,1
2190,log_report_type_203,11
2190,log_report_type_71,5
2190,log_report_type_193,2
2190,log_report_type_82,28
9374,log_report_type_193,1
9374,log_report_type_71,1
9374,log_report_type_82,15
9374,log_report_type_203,2
16778,log_report_type_71,4
16778,log_report_type_193,1
16778,log_report_type_203,8
16778,log_report_type_82,23
12400,log_report_type_203,5
12400,log_report_type_193,1
12400,log_report_type_82,20
12400,log_report_type_71,6
17911,log_report_type_193,1
17911,log_report_type_201,1
17911,log_report_type_71,4
17911,log_report_type_203,4
17911,log_report_type_82,34
2392,log_report_type_203,2
2392,log_report_type_56,2
2392,log_report_type_71,7
2392,log_report_type_193,4
2392,log_report_type_172,1
2392,log_report_type_82,12
1222,log_report_type_74,1
1222,log_report_type_196,1
1222,log_report_type_203,11
1222,log_report_type_71,8
1222,log_report_type_82,31
1222,log_report_type_193,8
6554,log_report_type_82,89
6554,log_report_type_201,2
6554,log_report_type_112,1
6554,log_report_type_203,19
6554,log_report_type_80,4
6554,log_report_type_71,11
13932,log_report_type_71,4
13932,log_report_type_203,6
13932,log_report_type_82,34
13932,log_report_type_193,1
15714,log_report_type_82,30
15714,log_report_type_193,1
15714,log_report_type_203,7
15714,log_report_type_71,2
15498,log_report_type_203,8
15498,log_report_type_71,2
15498,log_report_type_82,42
10103,log_report_type_82,7
10103,log_report_type_80,1
10103,log_report_type_201,1
10103,log_report_type_203,5
10103,log_report_type_71,1
17165,log_report_type_71,4
17165,log_report_type_203,7
17165,log_report_type_193,2
17165,log_report_type_82,14
17165,log_report_type_172,7
17165,log_report_type_68,7
679,log_report_type_203,2
679,log_report_type_71,1
679,log_report_type_82,21
13405,log_report_type_203,13
13405,log_report_type_193,4
13405,log_report_type_82,15
13405,log_report_type_80,5
13405,log_report_type_201,2
13405,log_report_type_71,4
2188,log_report_type_82,20
2188,log_report_type_203,8
14333,log_report_type_203,4
14333,log_report_type_82,6
14042,log_report_type_203,1
14042,log_report_type_71,3
14042,log_report_type_82,4
14042,log_report_type_193,4
395,log_report_type_71,7
395,log_report_type_193,2
395,log_report_type_82,10
395,log_report_type_203,3
13631,log_report_type_71,3
13631,log_report_type_203,1
13631,log_report_type_82,14
13631,log_report_type_193,2
10035,log_report_type_193,1
10035,log_report_type_203,2
10035,log_report_type_71,2
10035,log_report_type_82,12
6600,log_report_type_71,1
6600,log_report_type_203,6
6600,log_report_type_82,6
8032,log_report_type_71,4
8032,log_report_type_193,3
8032,log_report_type_203,11
8032,log_report_type_82,22
16657,log_report_type_203,2
16657,log_report_type_193,2
16657,log_report_type_71,5
16657,log_report_type_82,15
14438,log_report_type_82,31
14438,log_report_type_203,20
14438,log_report_type_71,1
1455,log_report_type_193,2
1455,log_report_type_203,3
1455,log_report_type_82,8
1455,log_report_type_71,5
498,log_report_type_82,2
6153,log_report_type_82,8
6153,log_report_type_80,2
6153,log_report_type_56,1
6153,log_report_type_203,6
6153,log_report_type_71,1
4480,log_report_type_203,6
4480,log_report_type_82,6
4480,log_report_type_198,2
18267,log_report_type_71,5
18267,log_report_type_203,4
18267,log_report_type_82,8
3727,log_report_type_82,41
3727,log_report_type_71,3
3727,log_report_type_74,1
3727,log_report_type_196,1
3727,log_report_type_203,25
8729,log_report_type_203,2
8729,log_report_type_82,34
8729,log_report_type_71,1
8729,log_report_type_74,1
8729,log_report_type_196,1
3470,log_report_type_82,20
3470,log_report_type_193,2
3470,log_report_type_203,6
3470,log_report_type_76,1
3470,log_report_type_71,6
1234,log_report_type_74,1
1234,log_report_type_193,2
1234,log_report_type_196,1
1234,log_report_type_82,2
1234,log_report_type_71,1
1234,log_report_type_203,2
15843,log_report_type_203,3
15843,log_report_type_193,1
15843,log_report_type_82,36
15843,log_report_type_71,3
12443,log_report_type_193,2
12443,log_report_type_71,5
12443,log_report_type_82,13
12443,log_report_type_172,1
12443,log_report_type_56,1
12443,log_report_type_203,2
10933,log_report_type_82,18
10933,log_report_type_203,11
10933,log_report_type_71,9
10933,log_report_type_193,3
14699,log_report_type_71,15
14699,log_report_type_193,5
14699,log_report_type_82,21
14699,log_report_type_203,10
17148,log_report_type_80,3
17148,log_report_type_193,1
17148,log_report_type_203,2
17148,log_report_type_82,19
17148,log_report_type_71,9
17148,log_report_type_201,3
16965,log_report_type_203,11
16965,log_report_type_193,1
16965,log_report_type_71,6
16965,log_report_type_82,20
12924,log_report_type_82,2
12924,log_report_type_71,3
11547,log_report_type_71,3
11547,log_report_type_193,1
11547,log_report_type_82,9
11547,log_report_type_203,5
8771,log_report_type_82,22
8771,log_report_type_71,4
8771,log_report_type_203,6
8771,log_report_type_193,4
12704,log_report_type_71,1
13002,log_report_type_80,1
13002,log_report_type_201,2
13002,log_report_type_71,6
13002,log_report_type_193,2
4663,log_report_type_203,4
4663,log_report_type_82,16
4663,log_report_type_71,8
4663,log_report_type_193,4
7749,log_report_type_71,1
7749,log_report_type_82,2
7749,log_report_type_80,1
5353,log_report_type_71,9
5353,log_report_type_74,1
5353,log_report_type_193,3
5353,log_report_type_196,1
5353,log_report_type_82,40
5353,log_report_type_172,2
5353,log_report_type_56,2
5353,log_report_type_203,7
9670,log_report_type_71,3
9670,log_report_type_76,1
9670,log_report_type_198,2
9670,log_report_type_82,18
10826,log_report_type_55,6
10826,log_report_type_171,5
12786,log_report_type_171,4
12786,log_report_type_55,6
10339,log_report_type_73,1
1286,log_report_type_171,9
1286,log_report_type_55,6
13515,log_report_type_195,1
13333,log_report_type_191,1
13333,log_report_type_70,1
9104,log_report_type_195,6
9104,log_report_type_68,1
9104,log_report_type_73,4
683,log_report_type_55,1
683,log_report_type_171,2
1995,log_report_type_191,7
1995,log_report_type_70,5
1845,log_report_type_171,4
1845,log_report_type_55,2
596,log_report_type_195,4
596,log_report_type_55,2
596,log_report_type_73,4
596,log_report_type_171,4
14676,log_report_type_191,1
14676,log_report_type_70,2
6703,log_report_type_191,4
6703,log_report_type_70,2
14275,log_report_type_55,3
14275,log_report_type_171,6
1316,log_report_type_171,1
1316,log_report_type_55,1
180,log_report_type_134,1
180,log_report_type_219,1
16621,log_report_type_70,1
16621,log_report_type_191,1
7865,log_report_type_191,3
7865,log_report_type_70,3
10246,log_report_type_70,2
10246,log_report_type_191,3
6258,log_report_type_191,2
2068,log_report_type_191,1
2068,log_report_type_70,3
9274,log_report_type_360,1
9274,log_report_type_362,1
17597,log_report_type_362,1
17597,log_report_type_360,1
5615,log_report_type_191,16
5615,log_report_type_70,13
15266,log_report_type_55,2
15266,log_report_type_171,2
1431,log_report_type_191,2
1431,log_report_type_70,2
14169,log_report_type_70,3
2310,log_report_type_70,6
2310,log_report_type_191,10
7592,log_report_type_107,1
7592,log_report_type_70,3
7592,log_report_type_191,1
15211,log_report_type_73,2
12515,log_report_type_70,4
686,log_report_type_191,1
686,log_report_type_70,5
18252,log_report_type_70,7
18252,log_report_type_191,6
17895,log_report_type_191,3
17895,log_report_type_70,7
11157,log_report_type_191,1
11157,log_report_type_70,2
17442,log_report_type_73,1
10347,log_report_type_70,2
1406,log_report_type_70,7
1406,log_report_type_191,7
10592,log_report_type_191,2
10592,log_report_type_70,5
1556,log_report_type_70,3
1556,log_report_type_191,4
14400,log_report_type_70,1
377,log_report_type_70,3
377,log_report_type_191,6
9686,log_report_type_70,1
13151,log_report_type_191,3
5709,log_report_type_219,1
5709,log_report_type_134,1
15573,log_report_type_219,5
15573,log_report_type_134,7
7019,log_report_type_55,1
7019,log_report_type_171,1
11926,log_report_type_157,4
11926,log_report_type_42,2
9119,log_report_type_73,1
9119,log_report_type_195,1
813,log_report_type_42,5
813,log_report_type_157,7
7175,log_report_type_42,2
7175,log_report_type_157,1
13026,log_report_type_157,3
13026,log_report_type_42,4
1875,log_report_type_42,3
1875,log_report_type_157,3
1875,log_report_type_73,1
1875,log_report_type_195,1
16096,log_report_type_195,3
16096,log_report_type_73,4
1603,log_report_type_195,2
1603,log_report_type_73,1
9854,log_report_type_109,1
9854,log_report_type_73,5
1396,log_report_type_219,1
1396,log_report_type_134,1
11555,log_report_type_195,2
1833,log_report_type_195,7
1833,log_report_type_73,6
1299,log_report_type_73,1
564,log_report_type_195,3
564,log_report_type_73,3
8254,log_report_type_73,2
8254,log_report_type_195,2
16399,log_report_type_73,8
16399,log_report_type_195,10
14913,log_report_type_55,1
14913,log_report_type_171,2
18006,log_report_type_73,5
18006,log_report_type_195,1
3634,log_report_type_42,3
17875,log_report_type_157,2
17875,log_report_type_42,1
1272,log_report_type_195,1
1272,log_report_type_157,2
1272,log_report_type_42,3
1272,log_report_type_73,1
5614,log_report_type_157,1
5614,log_report_type_42,1
7248,log_report_type_73,9
7248,log_report_type_195,14
1591,log_report_type_73,31
1591,log_report_type_195,18
2022,log_report_type_73,3
14798,log_report_type_42,1
14798,log_report_type_195,1
14798,log_report_type_73,1
16205,log_report_type_42,1
3398,log_report_type_157,1
3398,log_report_type_42,1
6381,log_report_type_42,4
6381,log_report_type_157,3
397,log_report_type_42,3
397,log_report_type_157,1
13423,log_report_type_42,1
11039,log_report_type_73,1
11039,log_report_type_42,1
17696,log_report_type_157,1
17696,log_report_type_42,2
17457,log_report_type_157,3
17457,log_report_type_42,6
2169,log_report_type_42,2
2169,log_report_type_157,2
11390,log_report_type_42,2
10758,log_report_type_157,1
10758,log_report_type_42,4
1955,log_report_type_42,3
1955,log_report_type_157,2
9780,log_report_type_157,2
9780,log_report_type_42,2
216,log_report_type_42,4
216,log_report_type_157,2
15488,log_report_type_157,1
15488,log_report_type_42,1
16880,log_report_type_68,1
14965,log_report_type_219,1
14965,log_report_type_68,1
14965,log_report_type_134,1
14965,log_report_type_76,2
14965,log_report_type_198,1
18040,log_report_type_56,36
18040,log_report_type_172,38
8718,log_report_type_193,3
8718,log_report_type_71,3
14074,log_report_type_196,1
16206,log_report_type_196,3
16206,log_report_type_74,3
2187,log_report_type_193,1
2187,log_report_type_71,2
5633,log_report_type_178,1
5633,log_report_type_193,2
5633,log_report_type_68,1
5633,log_report_type_71,2
1671,log_report_type_193,1
1671,log_report_type_71,1
9755,log_report_type_193,2
9755,log_report_type_71,3
16259,log_report_type_74,1
16259,log_report_type_360,2
16259,log_report_type_196,1
16259,log_report_type_362,2
8289,log_report_type_68,8
8289,log_report_type_198,1
8289,log_report_type_362,1
8289,log_report_type_8,3
8289,log_report_type_360,1
8289,log_report_type_196,1
8289,log_report_type_141,3
8289,log_report_type_74,1
6437,log_report_type_184,1
6437,log_report_type_68,5
6437,log_report_type_193,2
6437,log_report_type_56,3
6437,log_report_type_198,3
6437,log_report_type_64,1
6437,log_report_type_172,4
10328,log_report_type_135,1
16814,log_report_type_63,1
16814,log_report_type_183,1
7053,log_report_type_193,2
7053,log_report_type_184,1
7053,log_report_type_172,2
7053,log_report_type_68,8
7053,log_report_type_198,3
2435,log_report_type_198,1
2435,log_report_type_76,1
7256,log_report_type_196,2
7256,log_report_type_74,2
17453,log_report_type_74,4
17453,log_report_type_196,4
1036,log_report_type_74,1
1036,log_report_type_196,1
17614,log_report_type_74,5
17614,log_report_type_172,2
17614,log_report_type_193,2
17614,log_report_type_8,7
17614,log_report_type_141,7
17614,log_report_type_68,8
17614,log_report_type_196,5
13548,log_report_type_198,1
3088,log_report_type_74,1
16003,log_report_type_74,2
15545,log_report_type_74,1
15958,log_report_type_74,1
15958,log_report_type_196,2
4230,log_report_type_74,1
4230,log_report_type_68,1
4230,log_report_type_172,1
2332,log_report_type_74,3
2332,log_report_type_196,3
2052,log_report_type_56,1
2052,log_report_type_196,23
2052,log_report_type_172,2
2052,log_report_type_74,23
2285,log_report_type_196,1
2285,log_report_type_74,2
17326,log_report_type_196,2
17326,log_report_type_74,2
16229,log_report_type_74,1
16229,log_report_type_196,1
7273,log_report_type_74,1
6901,log_report_type_64,1
6901,log_report_type_172,2
6901,log_report_type_196,1
6901,log_report_type_71,1
6901,log_report_type_198,3
