id,assembly_line_type
14258,assembly_line_type_8
13718,assembly_line_type_8
17849,assembly_line_type_8
5035,assembly_line_type_8
7995,assembly_line_type_8
3626,assembly_line_type_8
5276,assembly_line_type_8
7046,assembly_line_type_8
11082,assembly_line_type_8
2615,assembly_line_type_8
13616,assembly_line_type_8
17091,assembly_line_type_8
12773,assembly_line_type_8
721,assembly_line_type_8
6149,assembly_line_type_8
6149,assembly_line_type_2
17,assembly_line_type_8
18133,assembly_line_type_8
17695,assembly_line_type_2
17695,assembly_line_type_8
9925,assembly_line_type_8
9986,assembly_line_type_9
6426,assembly_line_type_9
17035,assembly_line_type_9
8096,assembly_line_type_8
13917,assembly_line_type_8
4701,assembly_line_type_8
11796,assembly_line_type_8
15433,assembly_line_type_8
4275,assembly_line_type_8
79,assembly_line_type_8
18207,assembly_line_type_9
18207,assembly_line_type_2
328,assembly_line_type_2
9761,assembly_line_type_2
9761,assembly_line_type_8
2818,assembly_line_type_2
6827,assembly_line_type_8
13436,assembly_line_type_8
7844,assembly_line_type_8
6465,assembly_line_type_8
1824,assembly_line_type_8
1146,assembly_line_type_8
11366,assembly_line_type_8
2604,assembly_line_type_2
2954,assembly_line_type_4
2954,assembly_line_type_6
2954,assembly_line_type_7
2954,assembly_line_type_8
2108,assembly_line_type_8
2108,assembly_line_type_6
15288,assembly_line_type_8
2182,assembly_line_type_8
10005,assembly_line_type_8
10005,assembly_line_type_4
10005,assembly_line_type_6
4582,assembly_line_type_4
4582,assembly_line_type_6
4582,assembly_line_type_8
4582,assembly_line_type_7
4582,assembly_line_type_2
7715,assembly_line_type_6
7715,assembly_line_type_10
7959,assembly_line_type_6
9249,assembly_line_type_2
9800,assembly_line_type_8
9800,assembly_line_type_6
8208,assembly_line_type_7
8426,assembly_line_type_7
5905,assembly_line_type_4
5905,assembly_line_type_8
15100,assembly_line_type_7
15100,assembly_line_type_8
7353,assembly_line_type_7
7782,assembly_line_type_8
7782,assembly_line_type_6
7782,assembly_line_type_10
8059,assembly_line_type_7
1835,assembly_line_type_8
1835,assembly_line_type_6
1835,assembly_line_type_10
6545,assembly_line_type_10
6545,assembly_line_type_8
6545,assembly_line_type_6
12504,assembly_line_type_8
12504,assembly_line_type_6
17850,assembly_line_type_6
17850,assembly_line_type_8
17850,assembly_line_type_10
10653,assembly_line_type_7
10653,assembly_line_type_8
10653,assembly_line_type_6
15550,assembly_line_type_7
17554,assembly_line_type_8
17554,assembly_line_type_6
2257,assembly_line_type_6
2257,assembly_line_type_8
1156,assembly_line_type_6
1156,assembly_line_type_8
10704,assembly_line_type_8
10704,assembly_line_type_6
978,assembly_line_type_4
978,assembly_line_type_7
978,assembly_line_type_8
4401,assembly_line_type_6
4401,assembly_line_type_7
4401,assembly_line_type_8
5952,assembly_line_type_8
5952,assembly_line_type_7
9323,assembly_line_type_7
10987,assembly_line_type_8
10987,assembly_line_type_6
8964,assembly_line_type_8
8964,assembly_line_type_6
1775,assembly_line_type_8
1775,assembly_line_type_6
1775,assembly_line_type_4
8522,assembly_line_type_8
8522,assembly_line_type_6
8811,assembly_line_type_8
13524,assembly_line_type_8
13524,assembly_line_type_2
17133,assembly_line_type_8
18153,assembly_line_type_8
9471,assembly_line_type_8
13113,assembly_line_type_8
11041,assembly_line_type_8
860,assembly_line_type_8
3023,assembly_line_type_8
1252,assembly_line_type_8
1252,assembly_line_type_2
11599,assembly_line_type_8
17089,assembly_line_type_8
10802,assembly_line_type_8
2722,assembly_line_type_8
7133,assembly_line_type_8
15060,assembly_line_type_8
10065,assembly_line_type_8
17701,assembly_line_type_8
11861,assembly_line_type_8
1711,assembly_line_type_8
3213,assembly_line_type_8
17245,assembly_line_type_8
10275,assembly_line_type_8
16083,assembly_line_type_8
12788,assembly_line_type_8
15994,assembly_line_type_8
7361,assembly_line_type_8
6595,assembly_line_type_8
1464,assembly_line_type_8
15026,assembly_line_type_8
2317,assembly_line_type_8
14655,assembly_line_type_8
5291,assembly_line_type_8
10468,assembly_line_type_8
2953,assembly_line_type_8
15934,assembly_line_type_8
3055,assembly_line_type_8
13335,assembly_line_type_8
16712,assembly_line_type_8
7245,assembly_line_type_8
7718,assembly_line_type_8
9766,assembly_line_type_8
11454,assembly_line_type_2
3475,assembly_line_type_2
2643,assembly_line_type_2
1070,assembly_line_type_8
4547,assembly_line_type_8
17228,assembly_line_type_8
2535,assembly_line_type_8
11764,assembly_line_type_8
485,assembly_line_type_8
2069,assembly_line_type_8
16121,assembly_line_type_8
13302,assembly_line_type_8
17985,assembly_line_type_8
1078,assembly_line_type_8
8603,assembly_line_type_8
6566,assembly_line_type_8
3154,assembly_line_type_8
7704,assembly_line_type_8
9134,assembly_line_type_8
16232,assembly_line_type_8
206,assembly_line_type_8
6113,assembly_line_type_2
6113,assembly_line_type_8
8723,assembly_line_type_8
18307,assembly_line_type_2
18307,assembly_line_type_8
14532,assembly_line_type_8
13568,assembly_line_type_8
16296,assembly_line_type_8
16296,assembly_line_type_2
15249,assembly_line_type_8
17750,assembly_line_type_8
10916,assembly_line_type_8
9676,assembly_line_type_8
5963,assembly_line_type_8
9951,assembly_line_type_8
9951,assembly_line_type_2
7526,assembly_line_type_8
3618,assembly_line_type_8
1795,assembly_line_type_8
1795,assembly_line_type_2
12573,assembly_line_type_8
4987,assembly_line_type_8
3844,assembly_line_type_8
2167,assembly_line_type_8
11054,assembly_line_type_8
17816,assembly_line_type_8
5047,assembly_line_type_8
15220,assembly_line_type_2
2931,assembly_line_type_8
14537,assembly_line_type_2
14537,assembly_line_type_8
7471,assembly_line_type_8
12086,assembly_line_type_8
3714,assembly_line_type_8
16893,assembly_line_type_8
3017,assembly_line_type_8
15327,assembly_line_type_8
5970,assembly_line_type_8
15096,assembly_line_type_2
15096,assembly_line_type_7
2356,assembly_line_type_8
2356,assembly_line_type_7
3228,assembly_line_type_7
9103,assembly_line_type_7
9103,assembly_line_type_8
15471,assembly_line_type_7
5982,assembly_line_type_2
5982,assembly_line_type_7
5982,assembly_line_type_8
2761,assembly_line_type_7
3481,assembly_line_type_8
6325,assembly_line_type_2
4975,assembly_line_type_2
2449,assembly_line_type_2
5934,assembly_line_type_7
5934,assembly_line_type_8
11569,assembly_line_type_2
5180,assembly_line_type_7
5180,assembly_line_type_8
18517,assembly_line_type_7
7362,assembly_line_type_8
7362,assembly_line_type_7
17907,assembly_line_type_8
17907,assembly_line_type_7
15146,assembly_line_type_7
15824,assembly_line_type_8
13173,assembly_line_type_8
1430,assembly_line_type_8
8582,assembly_line_type_8
16218,assembly_line_type_8
17439,assembly_line_type_8
11792,assembly_line_type_8
9702,assembly_line_type_8
1367,assembly_line_type_8
7721,assembly_line_type_8
2944,assembly_line_type_8
2109,assembly_line_type_8
12840,assembly_line_type_8
14285,assembly_line_type_8
14456,assembly_line_type_8
9566,assembly_line_type_8
5899,assembly_line_type_8
13679,assembly_line_type_8
3037,assembly_line_type_8
7199,assembly_line_type_8
8835,assembly_line_type_8
1350,assembly_line_type_8
1996,assembly_line_type_8
4709,assembly_line_type_8
2921,assembly_line_type_8
2521,assembly_line_type_8
11144,assembly_line_type_8
4105,assembly_line_type_8
2010,assembly_line_type_8
6920,assembly_line_type_8
3025,assembly_line_type_8
2070,assembly_line_type_8
1157,assembly_line_type_8
17330,assembly_line_type_8
8917,assembly_line_type_8
16834,assembly_line_type_8
5972,assembly_line_type_8
1264,assembly_line_type_2
1264,assembly_line_type_8
409,assembly_line_type_8
4655,assembly_line_type_8
15779,assembly_line_type_8
5334,assembly_line_type_8
14760,assembly_line_type_8
3910,assembly_line_type_8
10080,assembly_line_type_8
3369,assembly_line_type_8
6340,assembly_line_type_8
16282,assembly_line_type_8
15543,assembly_line_type_8
15543,assembly_line_type_2
9568,assembly_line_type_8
6357,assembly_line_type_8
11876,assembly_line_type_8
14109,assembly_line_type_8
13810,assembly_line_type_8
7217,assembly_line_type_8
7371,assembly_line_type_8
16107,assembly_line_type_2
16107,assembly_line_type_8
491,assembly_line_type_8
7156,assembly_line_type_8
863,assembly_line_type_8
11485,assembly_line_type_8
12606,assembly_line_type_8
7632,assembly_line_type_8
13646,assembly_line_type_8
17576,assembly_line_type_8
14987,assembly_line_type_8
186,assembly_line_type_8
1693,assembly_line_type_8
9776,assembly_line_type_8
16279,assembly_line_type_8
10722,assembly_line_type_8
10636,assembly_line_type_8
1941,assembly_line_type_8
6406,assembly_line_type_8
12228,assembly_line_type_8
634,assembly_line_type_8
12263,assembly_line_type_8
8769,assembly_line_type_8
211,assembly_line_type_8
14373,assembly_line_type_8
5650,assembly_line_type_8
16169,assembly_line_type_8
1765,assembly_line_type_8
2795,assembly_line_type_8
11498,assembly_line_type_8
12738,assembly_line_type_8
16068,assembly_line_type_8
6329,assembly_line_type_8
11030,assembly_line_type_8
9155,assembly_line_type_8
3507,assembly_line_type_8
2174,assembly_line_type_8
11146,assembly_line_type_8
12648,assembly_line_type_8
7542,assembly_line_type_8
2914,assembly_line_type_8
3010,assembly_line_type_8
13117,assembly_line_type_8
10150,assembly_line_type_8
17764,assembly_line_type_8
17580,assembly_line_type_8
7875,assembly_line_type_8
9239,assembly_line_type_8
10068,assembly_line_type_8
5711,assembly_line_type_8
16072,assembly_line_type_8
1597,assembly_line_type_8
13199,assembly_line_type_8
7081,assembly_line_type_8
10332,assembly_line_type_8
2196,assembly_line_type_8
13906,assembly_line_type_8
16201,assembly_line_type_8
3236,assembly_line_type_8
17047,assembly_line_type_8
3161,assembly_line_type_8
18195,assembly_line_type_8
13084,assembly_line_type_8
2849,assembly_line_type_8
114,assembly_line_type_2
8200,assembly_line_type_8
18147,assembly_line_type_8
10554,assembly_line_type_8
3490,assembly_line_type_8
3442,assembly_line_type_8
12219,assembly_line_type_8
17218,assembly_line_type_8
8142,assembly_line_type_8
8176,assembly_line_type_8
363,assembly_line_type_8
18433,assembly_line_type_8
1435,assembly_line_type_8
1736,assembly_line_type_8
14900,assembly_line_type_8
12688,assembly_line_type_8
10539,assembly_line_type_8
7763,assembly_line_type_8
1187,assembly_line_type_8
17592,assembly_line_type_8
880,assembly_line_type_8
6242,assembly_line_type_8
18423,assembly_line_type_8
4806,assembly_line_type_8
2504,assembly_line_type_8
1207,assembly_line_type_8
10107,assembly_line_type_8
2349,assembly_line_type_3
16507,assembly_line_type_9
16507,assembly_line_type_3
4324,assembly_line_type_8
1139,assembly_line_type_8
15147,assembly_line_type_8
6484,assembly_line_type_8
6784,assembly_line_type_8
5429,assembly_line_type_8
2389,assembly_line_type_8
17635,assembly_line_type_8
4599,assembly_line_type_8
8624,assembly_line_type_8
1314,assembly_line_type_8
238,assembly_line_type_8
15464,assembly_line_type_8
18150,assembly_line_type_8
1471,assembly_line_type_8
4241,assembly_line_type_8
647,assembly_line_type_8
5595,assembly_line_type_8
5478,assembly_line_type_8
2853,assembly_line_type_8
13340,assembly_line_type_8
10090,assembly_line_type_8
15303,assembly_line_type_8
6555,assembly_line_type_8
12224,assembly_line_type_8
2489,assembly_line_type_8
6537,assembly_line_type_8
802,assembly_line_type_8
699,assembly_line_type_8
5315,assembly_line_type_8
15552,assembly_line_type_8
3825,assembly_line_type_8
18229,assembly_line_type_8
7553,assembly_line_type_8
9319,assembly_line_type_8
8354,assembly_line_type_8
16362,assembly_line_type_8
12432,assembly_line_type_8
11703,assembly_line_type_8
7705,assembly_line_type_8
15252,assembly_line_type_8
16521,assembly_line_type_8
12238,assembly_line_type_8
15420,assembly_line_type_8
16694,assembly_line_type_8
8438,assembly_line_type_8
789,assembly_line_type_8
7816,assembly_line_type_8
8003,assembly_line_type_8
5682,assembly_line_type_8
5423,assembly_line_type_8
9918,assembly_line_type_8
11468,assembly_line_type_8
15936,assembly_line_type_8
8440,assembly_line_type_8
8440,assembly_line_type_2
6560,assembly_line_type_8
14068,assembly_line_type_8
14200,assembly_line_type_8
12202,assembly_line_type_8
14923,assembly_line_type_8
1253,assembly_line_type_8
10795,assembly_line_type_8
11672,assembly_line_type_8
10046,assembly_line_type_8
14368,assembly_line_type_8
11658,assembly_line_type_8
9330,assembly_line_type_8
16720,assembly_line_type_8
15841,assembly_line_type_8
17114,assembly_line_type_8
4652,assembly_line_type_8
10249,assembly_line_type_8
10249,assembly_line_type_2
6551,assembly_line_type_8
1596,assembly_line_type_8
2408,assembly_line_type_8
10476,assembly_line_type_2
520,assembly_line_type_8
8620,assembly_line_type_8
13608,assembly_line_type_8
2798,assembly_line_type_8
6997,assembly_line_type_8
11311,assembly_line_type_8
5349,assembly_line_type_8
5461,assembly_line_type_8
392,assembly_line_type_8
5355,assembly_line_type_8
12999,assembly_line_type_8
10132,assembly_line_type_8
13192,assembly_line_type_8
3739,assembly_line_type_8
11321,assembly_line_type_8
11065,assembly_line_type_8
13402,assembly_line_type_8
13179,assembly_line_type_8
5643,assembly_line_type_8
3878,assembly_line_type_8
18391,assembly_line_type_8
15981,assembly_line_type_8
14239,assembly_line_type_8
6695,assembly_line_type_8
17550,assembly_line_type_8
13698,assembly_line_type_8
18406,assembly_line_type_8
4524,assembly_line_type_8
2406,assembly_line_type_8
9612,assembly_line_type_8
15992,assembly_line_type_8
15439,assembly_line_type_8
15027,assembly_line_type_8
14535,assembly_line_type_8
4725,assembly_line_type_8
7438,assembly_line_type_8
16333,assembly_line_type_8
4892,assembly_line_type_8
18409,assembly_line_type_8
935,assembly_line_type_8
8330,assembly_line_type_8
11363,assembly_line_type_8
13560,assembly_line_type_8
3883,assembly_line_type_8
3883,assembly_line_type_2
7607,assembly_line_type_8
14710,assembly_line_type_8
10717,assembly_line_type_8
15218,assembly_line_type_8
1088,assembly_line_type_8
77,assembly_line_type_8
9564,assembly_line_type_8
13499,assembly_line_type_8
11859,assembly_line_type_8
13899,assembly_line_type_8
5610,assembly_line_type_8
8946,assembly_line_type_8
17498,assembly_line_type_8
18258,assembly_line_type_2
18258,assembly_line_type_8
13683,assembly_line_type_8
13683,assembly_line_type_2
2434,assembly_line_type_8
1732,assembly_line_type_8
1732,assembly_line_type_2
12918,assembly_line_type_8
12918,assembly_line_type_2
3706,assembly_line_type_8
11772,assembly_line_type_2
11772,assembly_line_type_8
6538,assembly_line_type_8
12077,assembly_line_type_2
12077,assembly_line_type_8
2293,assembly_line_type_8
9045,assembly_line_type_8
9045,assembly_line_type_2
12023,assembly_line_type_2
12023,assembly_line_type_8
1702,assembly_line_type_8
3717,assembly_line_type_8
2949,assembly_line_type_8
14008,assembly_line_type_8
10152,assembly_line_type_8
14974,assembly_line_type_8
10563,assembly_line_type_8
8396,assembly_line_type_8
224,assembly_line_type_8
2698,assembly_line_type_8
7254,assembly_line_type_8
4923,assembly_line_type_8
11216,assembly_line_type_8
13814,assembly_line_type_8
9717,assembly_line_type_8
13756,assembly_line_type_2
13756,assembly_line_type_8
15521,assembly_line_type_8
5987,assembly_line_type_8
15392,assembly_line_type_8
17902,assembly_line_type_8
18525,assembly_line_type_8
15250,assembly_line_type_8
15819,assembly_line_type_8
6137,assembly_line_type_2
14573,assembly_line_type_2
12566,assembly_line_type_2
14705,assembly_line_type_8
14630,assembly_line_type_8
6093,assembly_line_type_8
8553,assembly_line_type_8
5761,assembly_line_type_8
7187,assembly_line_type_8
6935,assembly_line_type_8
12630,assembly_line_type_8
14001,assembly_line_type_8
297,assembly_line_type_8
297,assembly_line_type_3
14820,assembly_line_type_3
14820,assembly_line_type_8
11674,assembly_line_type_8
11674,assembly_line_type_3
13828,assembly_line_type_8
5979,assembly_line_type_8
12097,assembly_line_type_8
8724,assembly_line_type_8
7014,assembly_line_type_8
778,assembly_line_type_8
9409,assembly_line_type_8
578,assembly_line_type_8
14105,assembly_line_type_8
11201,assembly_line_type_8
2945,assembly_line_type_8
18146,assembly_line_type_8
15551,assembly_line_type_8
15325,assembly_line_type_8
15833,assembly_line_type_2
13332,assembly_line_type_2
13332,assembly_line_type_8
18123,assembly_line_type_8
14134,assembly_line_type_8
13960,assembly_line_type_8
15191,assembly_line_type_8
9844,assembly_line_type_8
10022,assembly_line_type_8
509,assembly_line_type_8
5182,assembly_line_type_8
16742,assembly_line_type_8
10462,assembly_line_type_8
4104,assembly_line_type_8
