id,car_variant
6146,car_variant_34
10647,car_variant_34
10647,car_variant_35
14387,car_variant_35
14387,car_variant_34
1576,car_variant_34
1576,car_variant_35
5388,car_variant_34
5388,car_variant_35
1958,car_variant_34
1958,car_variant_35
13556,car_variant_35
13556,car_variant_34
9353,car_variant_34
9353,car_variant_35
12722,car_variant_35
7304,car_variant_11
18237,car_variant_11
2637,car_variant_11
15536,car_variant_11
16370,car_variant_11
14218,car_variant_11
9736,car_variant_11
11513,car_variant_11
1515,car_variant_11
824,car_variant_11
15283,car_variant_11
14148,car_variant_11
10095,car_variant_20
3526,car_variant_20
13015,car_variant_20
6301,car_variant_20
12882,car_variant_20
6006,car_variant_20
14790,car_variant_20
8328,car_variant_20
8704,car_variant_11
16765,car_variant_11
10703,car_variant_11
1686,car_variant_11
16698,car_variant_11
16025,car_variant_11
6360,car_variant_11
6360,car_variant_6
3793,car_variant_20
12163,car_variant_20
2163,car_variant_11
17598,car_variant_11
18337,car_variant_11
10233,car_variant_11
10297,car_variant_11
17839,car_variant_11
12049,car_variant_11
10084,car_variant_11
5756,car_variant_11
11169,car_variant_11
9577,car_variant_11
2663,car_variant_11
8612,car_variant_11
13274,car_variant_11
12267,car_variant_11
5384,car_variant_11
4389,car_variant_11
3181,car_variant_11
2141,car_variant_11
14479,car_variant_11
11510,car_variant_11
3947,car_variant_11
9836,car_variant_11
5662,car_variant_11
8663,car_variant_11
13262,car_variant_11
6835,car_variant_11
15166,car_variant_11
9048,car_variant_11
11112,car_variant_11
4204,car_variant_11
18331,car_variant_11
16496,car_variant_11
2932,car_variant_54
6148,car_variant_54
1907,car_variant_11
1282,car_variant_54
1282,car_variant_11
2786,car_variant_54
13673,car_variant_11
13673,car_variant_54
7028,car_variant_54
5220,car_variant_54
8357,car_variant_11
8357,car_variant_54
1773,car_variant_54
1773,car_variant_11
2642,car_variant_54
2642,car_variant_11
14748,car_variant_11
15329,car_variant_11
15329,car_variant_54
7034,car_variant_54
7034,car_variant_11
15200,car_variant_54
15200,car_variant_11
4809,car_variant_54
4809,car_variant_11
17607,car_variant_11
17607,car_variant_54
4800,car_variant_11
7757,car_variant_54
7757,car_variant_11
14882,car_variant_11
10632,car_variant_11
10632,car_variant_54
387,car_variant_11
387,car_variant_54
817,car_variant_11
3186,car_variant_11
3186,car_variant_54
529,car_variant_11
5544,car_variant_11
5544,car_variant_54
5544,car_variant_20
15852,car_variant_54
15852,car_variant_11
1826,car_variant_11
16372,car_variant_54
16372,car_variant_11
6520,car_variant_54
6520,car_variant_11
4142,car_variant_54
4142,car_variant_11
12756,car_variant_11
12756,car_variant_54
15140,car_variant_11
15140,car_variant_54
7291,car_variant_54
7291,car_variant_11
12099,car_variant_54
12099,car_variant_11
3822,car_variant_54
3822,car_variant_11
16510,car_variant_11
16510,car_variant_15
3938,car_variant_11
3938,car_variant_15
7200,car_variant_15
7200,car_variant_20
6710,car_variant_15
3220,car_variant_11
3220,car_variant_54
3220,car_variant_15
7813,car_variant_15
7813,car_variant_54
14059,car_variant_34
15566,car_variant_34
15566,car_variant_35
5366,car_variant_35
5366,car_variant_34
14636,car_variant_34
14636,car_variant_35
14917,car_variant_13
3742,car_variant_11
3742,car_variant_23
3742,car_variant_14
3742,car_variant_22
3742,car_variant_20
3742,car_variant_13
10881,car_variant_23
10881,car_variant_22
7990,car_variant_23
877,car_variant_11
877,car_variant_13
12345,car_variant_13
12345,car_variant_11
2431,car_variant_32
2431,car_variant_11
13513,car_variant_11
13513,car_variant_20
13513,car_variant_9
2790,car_variant_20
9961,car_variant_11
9878,car_variant_11
754,car_variant_11
3344,car_variant_11
17270,car_variant_11
4056,car_variant_11
17055,car_variant_11
8638,car_variant_11
8141,car_variant_11
5525,car_variant_11
18459,car_variant_11
15373,car_variant_11
7666,car_variant_15
11276,car_variant_15
6279,car_variant_15
17898,car_variant_15
3196,car_variant_15
1251,car_variant_15
11178,car_variant_15
14700,car_variant_15
17163,car_variant_15
16842,car_variant_15
9553,car_variant_11
9553,car_variant_15
7574,car_variant_15
15478,car_variant_11
15478,car_variant_15
3748,car_variant_11
3748,car_variant_15
9521,car_variant_11
9521,car_variant_15
2839,car_variant_11
2839,car_variant_15
13839,car_variant_15
13839,car_variant_11
4178,car_variant_15
4178,car_variant_11
8792,car_variant_15
8792,car_variant_11
5744,car_variant_11
5744,car_variant_15
6252,car_variant_15
6252,car_variant_11
6582,car_variant_11
6582,car_variant_15
1536,car_variant_11
1536,car_variant_15
4661,car_variant_11
4661,car_variant_15
12078,car_variant_15
7173,car_variant_15
4508,car_variant_15
8242,car_variant_15
7413,car_variant_15
7413,car_variant_11
18320,car_variant_15
18320,car_variant_11
1259,car_variant_20
1259,car_variant_15
18000,car_variant_11
18000,car_variant_15
5469,car_variant_15
1652,car_variant_15
17861,car_variant_15
8508,car_variant_15
7192,car_variant_15
348,car_variant_11
348,car_variant_15
8417,car_variant_11
8417,car_variant_15
15516,car_variant_15
9792,car_variant_15
9792,car_variant_11
12806,car_variant_11
12806,car_variant_15
2845,car_variant_15
15367,car_variant_15
2714,car_variant_11
2714,car_variant_15
5465,car_variant_15
1966,car_variant_15
7363,car_variant_15
2963,car_variant_15
16978,car_variant_15
16978,car_variant_11
9060,car_variant_15
9060,car_variant_11
10017,car_variant_15
5517,car_variant_11
5517,car_variant_15
8806,car_variant_15
8806,car_variant_11
7367,car_variant_11
7367,car_variant_15
11576,car_variant_11
11576,car_variant_15
17951,car_variant_11
17951,car_variant_15
8165,car_variant_15
8165,car_variant_11
9368,car_variant_15
503,car_variant_15
6711,car_variant_11
6711,car_variant_15
7008,car_variant_15
18336,car_variant_15
8847,car_variant_15
1373,car_variant_15
1373,car_variant_11
11456,car_variant_15
15312,car_variant_15
15312,car_variant_11
12800,car_variant_15
9013,car_variant_15
12235,car_variant_15
14420,car_variant_15
781,car_variant_15
5976,car_variant_15
17668,car_variant_11
17668,car_variant_15
4250,car_variant_15
4250,car_variant_11
8816,car_variant_15
15274,car_variant_15
15274,car_variant_11
14044,car_variant_15
10691,car_variant_15
15554,car_variant_11
15554,car_variant_15
12406,car_variant_15
15704,car_variant_15
8752,car_variant_15
17302,car_variant_15
7774,car_variant_15
5768,car_variant_15
15477,car_variant_15
8632,car_variant_15
13123,car_variant_15
15347,car_variant_15
5741,car_variant_15
4262,car_variant_15
4775,car_variant_15
14840,car_variant_15
4274,car_variant_15
2584,car_variant_15
2381,car_variant_15
14547,car_variant_15
5147,car_variant_15
17116,car_variant_15
4331,car_variant_15
12949,car_variant_15
12959,car_variant_15
585,car_variant_15
5028,car_variant_15
14018,car_variant_15
5372,car_variant_15
10827,car_variant_15
14011,car_variant_15
14082,car_variant_15
3408,car_variant_15
15541,car_variant_15
8356,car_variant_15
15943,car_variant_15
4700,car_variant_15
8534,car_variant_15
14198,car_variant_15
11495,car_variant_15
7477,car_variant_15
7477,car_variant_11
14931,car_variant_15
12670,car_variant_15
12670,car_variant_11
8153,car_variant_15
8430,car_variant_15
18325,car_variant_11
18325,car_variant_15
14675,car_variant_11
14675,car_variant_15
13588,car_variant_15
4073,car_variant_15
7659,car_variant_11
7659,car_variant_15
9739,car_variant_15
1330,car_variant_15
1330,car_variant_11
6158,car_variant_15
16984,car_variant_11
8589,car_variant_11
112,car_variant_11
15594,car_variant_11
1395,car_variant_11
18111,car_variant_11
10726,car_variant_11
6468,car_variant_11
8518,car_variant_11
18074,car_variant_11
1701,car_variant_11
1993,car_variant_11
2498,car_variant_11
14832,car_variant_11
12382,car_variant_11
3274,car_variant_11
8741,car_variant_11
14976,car_variant_11
1269,car_variant_11
11726,car_variant_11
18483,car_variant_11
1198,car_variant_11
2117,car_variant_11
15430,car_variant_11
2209,car_variant_11
1384,car_variant_11
5675,car_variant_11
12058,car_variant_11
16198,car_variant_11
13781,car_variant_11
2676,car_variant_11
3641,car_variant_11
10757,car_variant_11
15411,car_variant_11
3785,car_variant_11
9108,car_variant_11
7027,car_variant_11
11736,car_variant_11
7575,car_variant_11
71,car_variant_11
6277,car_variant_11
12714,car_variant_11
9649,car_variant_11
16726,car_variant_11
15193,car_variant_11
15751,car_variant_11
12456,car_variant_11
9881,car_variant_11
8297,car_variant_11
17051,car_variant_11
7390,car_variant_11
2764,car_variant_11
16519,car_variant_23
16519,car_variant_22
14113,car_variant_20
14113,car_variant_11
14113,car_variant_22
4263,car_variant_11
8701,car_variant_11
8868,car_variant_11
15328,car_variant_11
13206,car_variant_20
13206,car_variant_9
13206,car_variant_11
5660,car_variant_11
18370,car_variant_11
9587,car_variant_11
6057,car_variant_11
9096,car_variant_20
2556,car_variant_20
2672,car_variant_20
10873,car_variant_20
15518,car_variant_35
15518,car_variant_34
4601,car_variant_35
4601,car_variant_34
4601,car_variant_20
4160,car_variant_20
8552,car_variant_34
8552,car_variant_35
18328,car_variant_35
18328,car_variant_34
14251,car_variant_34
14251,car_variant_35
17863,car_variant_34
17863,car_variant_35
1896,car_variant_35
15965,car_variant_35
15965,car_variant_34
10767,car_variant_35
10711,car_variant_34
10711,car_variant_35
11884,car_variant_35
11884,car_variant_34
10854,car_variant_34
14341,car_variant_35
4268,car_variant_35
8892,car_variant_35
8892,car_variant_34
10243,car_variant_34
10243,car_variant_35
4235,car_variant_20
8445,car_variant_20
11351,car_variant_20
4239,car_variant_11
11855,car_variant_11
11855,car_variant_32
11855,car_variant_23
9063,car_variant_11
9063,car_variant_32
18326,car_variant_11
2191,car_variant_11
12513,car_variant_23
12513,car_variant_31
12513,car_variant_22
3880,car_variant_11
17130,car_variant_23
8381,car_variant_11
8381,car_variant_23
16079,car_variant_11
14283,car_variant_20
3235,car_variant_11
3713,car_variant_11
6508,car_variant_11
9947,car_variant_11
7075,car_variant_11
5021,car_variant_23
5021,car_variant_11
5237,car_variant_20
6996,car_variant_20
6424,car_variant_11
14038,car_variant_20
8711,car_variant_11
14342,car_variant_20
14342,car_variant_21
14342,car_variant_11
7637,car_variant_11
9672,car_variant_20
16027,car_variant_11
6123,car_variant_11
8785,car_variant_11
6771,car_variant_11
3925,car_variant_11
544,car_variant_11
13314,car_variant_11
15169,car_variant_11
1150,car_variant_11
6809,car_variant_11
7711,car_variant_11
11872,car_variant_11
9012,car_variant_20
15055,car_variant_20
12685,car_variant_20
4366,car_variant_11
4366,car_variant_15
6649,car_variant_15
16673,car_variant_15
702,car_variant_5
702,car_variant_15
5503,car_variant_15
12398,car_variant_15
6580,car_variant_15
6580,car_variant_11
8913,car_variant_15
16640,car_variant_15
16640,car_variant_11
2142,car_variant_11
2142,car_variant_15
12693,car_variant_15
12693,car_variant_11
8145,car_variant_15
8145,car_variant_11
11991,car_variant_11
11408,car_variant_11
11408,car_variant_15
6289,car_variant_15
10273,car_variant_15
10273,car_variant_11
12616,car_variant_15
12616,car_variant_11
2447,car_variant_11
2447,car_variant_15
10285,car_variant_15
10285,car_variant_11
18071,car_variant_15
13112,car_variant_15
13112,car_variant_11
10871,car_variant_15
10871,car_variant_11
1317,car_variant_11
1317,car_variant_15
6561,car_variant_15
9314,car_variant_15
11846,car_variant_15
11846,car_variant_11
4413,car_variant_15
6846,car_variant_15
8984,car_variant_15
14662,car_variant_11
14662,car_variant_15
6202,car_variant_11
6202,car_variant_15
2862,car_variant_15
2862,car_variant_11
7370,car_variant_11
7370,car_variant_15
10729,car_variant_15
13558,car_variant_15
10459,car_variant_15
3946,car_variant_15
13167,car_variant_15
13167,car_variant_11
4546,car_variant_15
4546,car_variant_11
5107,car_variant_15
5107,car_variant_11
2147,car_variant_11
2147,car_variant_15
13022,car_variant_11
13022,car_variant_15
8276,car_variant_15
796,car_variant_11
796,car_variant_15
10105,car_variant_15
2661,car_variant_11
2661,car_variant_15
13510,car_variant_11
13510,car_variant_15
18425,car_variant_15
13721,car_variant_15
13721,car_variant_11
8965,car_variant_15
13651,car_variant_15
5486,car_variant_15
9366,car_variant_11
9366,car_variant_15
13019,car_variant_15
13019,car_variant_11
3994,car_variant_11
3994,car_variant_15
11088,car_variant_15
4396,car_variant_11
4396,car_variant_15
9945,car_variant_15
16627,car_variant_11
16627,car_variant_15
12969,car_variant_11
12538,car_variant_15
2428,car_variant_15
4057,car_variant_11
4057,car_variant_15
979,car_variant_15
5606,car_variant_15
5606,car_variant_11
18255,car_variant_15
18255,car_variant_11
7719,car_variant_11
7719,car_variant_15
7557,car_variant_15
7557,car_variant_11
8722,car_variant_11
8722,car_variant_15
1064,car_variant_11
1064,car_variant_15
13954,car_variant_15
11718,car_variant_15
10765,car_variant_15
11730,car_variant_15
12270,car_variant_15
12270,car_variant_11
18138,car_variant_11
18138,car_variant_15
17625,car_variant_15
16976,car_variant_15
14925,car_variant_15
14925,car_variant_11
13458,car_variant_15
13458,car_variant_11
13140,car_variant_15
13140,car_variant_11
11403,car_variant_15
2340,car_variant_15
3271,car_variant_15
10340,car_variant_15
13134,car_variant_15
13134,car_variant_11
1474,car_variant_15
13655,car_variant_15
13655,car_variant_11
14025,car_variant_54
14025,car_variant_15
13759,car_variant_15
16062,car_variant_15
5623,car_variant_15
2346,car_variant_15
2670,car_variant_15
18298,car_variant_11
18298,car_variant_15
7417,car_variant_15
1620,car_variant_15
5037,car_variant_15
12910,car_variant_15
13390,car_variant_11
13390,car_variant_15
12153,car_variant_11
12153,car_variant_15
6232,car_variant_15
9857,car_variant_15
14470,car_variant_15
14470,car_variant_11
14665,car_variant_15
3885,car_variant_15
9390,car_variant_15
9390,car_variant_11
9440,car_variant_15
9440,car_variant_11
12489,car_variant_15
15116,car_variant_15
13527,car_variant_15
7368,car_variant_15
13099,car_variant_15
7953,car_variant_15
10799,car_variant_29
10799,car_variant_30
18412,car_variant_26
18412,car_variant_30
18412,car_variant_20
18412,car_variant_29
13742,car_variant_30
4385,car_variant_30
12855,car_variant_30
1521,car_variant_30
7892,car_variant_30
12337,car_variant_30
6971,car_variant_30
5156,car_variant_30
16638,car_variant_11
16638,car_variant_30
16638,car_variant_10
14070,car_variant_30
15469,car_variant_30
12483,car_variant_30
7489,car_variant_30
11017,car_variant_11
11017,car_variant_15
14872,car_variant_15
16625,car_variant_15
16625,car_variant_11
14369,car_variant_20
14048,car_variant_15
14048,car_variant_11
16731,car_variant_15
15515,car_variant_15
2688,car_variant_11
2688,car_variant_10
2688,car_variant_54
2975,car_variant_54
2975,car_variant_15
7621,car_variant_11
193,car_variant_20
12993,car_variant_11
820,car_variant_11
10260,car_variant_11
3495,car_variant_7
3495,car_variant_11
12634,car_variant_11
12634,car_variant_6
12634,car_variant_7
9883,car_variant_11
12285,car_variant_11
10261,car_variant_6
10261,car_variant_11
16691,car_variant_11
2820,car_variant_7
2820,car_variant_6
2820,car_variant_11
12327,car_variant_11
13306,car_variant_11
13080,car_variant_11
11540,car_variant_11
10714,car_variant_34
4689,car_variant_20
14774,car_variant_15
14774,car_variant_11
16401,car_variant_15
18156,car_variant_15
18156,car_variant_11
9231,car_variant_11
18037,car_variant_20
17864,car_variant_11
8468,car_variant_29
16522,car_variant_15
17715,car_variant_38
3569,car_variant_11
10391,car_variant_15
35,car_variant_11
16260,car_variant_11
8786,car_variant_11
8786,car_variant_15
3294,car_variant_11
11322,car_variant_11
11322,car_variant_15
14240,car_variant_11
14240,car_variant_15
3229,car_variant_13
3229,car_variant_11
5243,car_variant_11
13843,car_variant_11
13618,car_variant_11
6495,car_variant_11
18295,car_variant_14
18295,car_variant_11
11706,car_variant_13
11706,car_variant_11
2822,car_variant_20
2542,car_variant_13
6526,car_variant_14
6526,car_variant_11
6526,car_variant_13
91,car_variant_13
91,car_variant_11
13744,car_variant_13
13744,car_variant_11
13744,car_variant_14
3522,car_variant_14
3522,car_variant_11
9342,car_variant_11
13221,car_variant_11
13221,car_variant_13
13221,car_variant_23
11595,car_variant_20
11595,car_variant_13
11595,car_variant_14
11595,car_variant_23
