id,issue_type
1278,issue_type_1
6168,issue_type_1
4722,issue_type_1
14165,issue_type_1
18225,issue_type_1
15567,issue_type_2
11944,issue_type_4
7401,issue_type_1
7538,issue_type_2
14510,issue_type_1
12928,issue_type_1
10200,issue_type_1
10652,issue_type_1
12635,issue_type_1
18198,issue_type_1
9002,issue_type_1
12812,issue_type_1
15111,issue_type_1
2497,issue_type_1
2030,issue_type_1
17752,issue_type_1
1520,issue_type_2
7862,issue_type_1
961,issue_type_1
17606,issue_type_1
15172,issue_type_1
15621,issue_type_1
7070,issue_type_1
8901,issue_type_1
7688,issue_type_1
10436,issue_type_1
10708,issue_type_1
2383,issue_type_1
13074,issue_type_1
13573,issue_type_1
6887,issue_type_1
15574,issue_type_1
6460,issue_type_1
8298,issue_type_1
14493,issue_type_1
5737,issue_type_1
4356,issue_type_1
18518,issue_type_1
15301,issue_type_1
16331,issue_type_1
2243,issue_type_1
12268,issue_type_1
7635,issue_type_1
16174,issue_type_1
4244,issue_type_1
15863,issue_type_1
13925,issue_type_1
10295,issue_type_1
6788,issue_type_1
3573,issue_type_1
12367,issue_type_1
5766,issue_type_1
3302,issue_type_1
12404,issue_type_1
14749,issue_type_1
7869,issue_type_1
10515,issue_type_1
6053,issue_type_1
11238,issue_type_1
11128,issue_type_1
3190,issue_type_1
1279,issue_type_1
12994,issue_type_1
15300,issue_type_1
17214,issue_type_2
9398,issue_type_4
13488,issue_type_2
9582,issue_type_2
13829,issue_type_2
9704,issue_type_1
11482,issue_type_1
16157,issue_type_1
5991,issue_type_1
14928,issue_type_2
3290,issue_type_2
4934,issue_type_2
18361,issue_type_2
9574,issue_type_1
4711,issue_type_1
3120,issue_type_1
13479,issue_type_1
18208,issue_type_1
6172,issue_type_1
18236,issue_type_1
9333,issue_type_1
12199,issue_type_1
17239,issue_type_1
4192,issue_type_2
4238,issue_type_2
9998,issue_type_1
9303,issue_type_1
11129,issue_type_2
15825,issue_type_2
1417,issue_type_1
3393,issue_type_1
4006,issue_type_1
3139,issue_type_1
1200,issue_type_1
11840,issue_type_1
9345,issue_type_1
16752,issue_type_1
15690,issue_type_1
16156,issue_type_1
17687,issue_type_2
16237,issue_type_1
6575,issue_type_2
14206,issue_type_1
113,issue_type_1
6435,issue_type_2
16989,issue_type_1
8893,issue_type_2
14513,issue_type_1
691,issue_type_2
4958,issue_type_2
16475,issue_type_1
3146,issue_type_1
18230,issue_type_2
60,issue_type_1
12521,issue_type_1
12671,issue_type_2
6832,issue_type_1
2742,issue_type_2
8218,issue_type_1
12258,issue_type_1
7285,issue_type_2
7847,issue_type_2
12856,issue_type_2
9519,issue_type_2
2170,issue_type_2
16433,issue_type_1
5335,issue_type_2
7620,issue_type_1
9820,issue_type_2
3192,issue_type_1
16212,issue_type_1
2866,issue_type_1
18215,issue_type_1
6452,issue_type_2
977,issue_type_1
18083,issue_type_1
1642,issue_type_2
3955,issue_type_2
15669,issue_type_1
13284,issue_type_1
16482,issue_type_2
14787,issue_type_2
16912,issue_type_1
12652,issue_type_2
16789,issue_type_1
2633,issue_type_2
6859,issue_type_1
12854,issue_type_1
16847,issue_type_2
12239,issue_type_1
8446,issue_type_1
18299,issue_type_2
1007,issue_type_1
5225,issue_type_2
2612,issue_type_1
11500,issue_type_2
5120,issue_type_1
12819,issue_type_2
14067,issue_type_1
2830,issue_type_1
7914,issue_type_1
1735,issue_type_1
2894,issue_type_1
10254,issue_type_1
13592,issue_type_1
2327,issue_type_1
14878,issue_type_1
18137,issue_type_4
11411,issue_type_1
18364,issue_type_2
16892,issue_type_2
1546,issue_type_1
7325,issue_type_1
8979,issue_type_2
10176,issue_type_2
16751,issue_type_2
3655,issue_type_2
3404,issue_type_4
8275,issue_type_1
17397,issue_type_4
16918,issue_type_4
4746,issue_type_1
466,issue_type_1
15047,issue_type_1
11897,issue_type_1
12615,issue_type_1
4537,issue_type_2
7834,issue_type_2
7465,issue_type_1
4938,issue_type_2
7459,issue_type_1
3856,issue_type_1
4487,issue_type_1
9487,issue_type_2
8006,issue_type_1
14418,issue_type_1
806,issue_type_1
1722,issue_type_1
7038,issue_type_1
13537,issue_type_1
6205,issue_type_1
3836,issue_type_1
6263,issue_type_1
6341,issue_type_2
5702,issue_type_1
3230,issue_type_1
12891,issue_type_2
1669,issue_type_4
7660,issue_type_2
9876,issue_type_2
10423,issue_type_1
18244,issue_type_4
775,issue_type_1
10631,issue_type_5
11432,issue_type_5
12255,issue_type_1
9450,issue_type_1
6405,issue_type_2
9607,issue_type_1
16367,issue_type_2
10276,issue_type_2
9229,issue_type_1
16869,issue_type_1
5835,issue_type_1
10378,issue_type_1
4728,issue_type_1
13372,issue_type_2
8570,issue_type_1
6973,issue_type_1
12426,issue_type_1
12072,issue_type_1
12636,issue_type_1
178,issue_type_1
7949,issue_type_2
12929,issue_type_2
15031,issue_type_1
15452,issue_type_1
2094,issue_type_1
6356,issue_type_4
13038,issue_type_1
1398,issue_type_1
17910,issue_type_1
18347,issue_type_1
12264,issue_type_1
9009,issue_type_1
17463,issue_type_4
9344,issue_type_4
12984,issue_type_1
1182,issue_type_1
6333,issue_type_4
10954,issue_type_4
6487,issue_type_1
12551,issue_type_1
16524,issue_type_1
16812,issue_type_1
2562,issue_type_1
13620,issue_type_1
13215,issue_type_1
16534,issue_type_1
17194,issue_type_1
1890,issue_type_1
7499,issue_type_2
997,issue_type_1
6362,issue_type_2
11517,issue_type_1
6050,issue_type_1
5045,issue_type_1
5631,issue_type_2
2475,issue_type_1
11368,issue_type_1
17702,issue_type_1
16549,issue_type_2
14080,issue_type_1
8259,issue_type_1
1768,issue_type_1
15071,issue_type_1
18026,issue_type_2
1092,issue_type_4
3790,issue_type_1
8198,issue_type_1
3423,issue_type_1
3003,issue_type_1
6826,issue_type_1
5485,issue_type_1
17697,issue_type_1
10925,issue_type_1
18127,issue_type_1
9681,issue_type_1
12147,issue_type_1
17703,issue_type_1
3740,issue_type_1
12826,issue_type_1
17967,issue_type_1
4417,issue_type_4
8998,issue_type_1
11646,issue_type_1
4167,issue_type_4
17754,issue_type_4
15768,issue_type_1
4299,issue_type_1
16406,issue_type_2
16041,issue_type_1
18273,issue_type_1
7752,issue_type_1
8063,issue_type_1
15983,issue_type_1
8043,issue_type_1
18372,issue_type_2
17935,issue_type_1
16305,issue_type_1
8623,issue_type_1
15604,issue_type_1
9235,issue_type_1
5224,issue_type_1
8047,issue_type_4
12283,issue_type_1
17577,issue_type_1
11819,issue_type_1
7580,issue_type_1
4900,issue_type_1
2015,issue_type_4
4957,issue_type_4
705,issue_type_4
413,issue_type_1
7931,issue_type_1
8575,issue_type_1
1425,issue_type_2
17664,issue_type_1
9690,issue_type_1
17008,issue_type_1
16797,issue_type_1
6756,issue_type_1
14777,issue_type_1
12737,issue_type_1
4988,issue_type_4
12062,issue_type_1
2019,issue_type_2
13935,issue_type_1
18194,issue_type_1
14265,issue_type_1
15603,issue_type_1
17256,issue_type_1
988,issue_type_1
4066,issue_type_2
9477,issue_type_1
2701,issue_type_1
13312,issue_type_1
11538,issue_type_1
1473,issue_type_1
13460,issue_type_1
11686,issue_type_1
9032,issue_type_1
14702,issue_type_1
6375,issue_type_1
13637,issue_type_1
17079,issue_type_1
4419,issue_type_4
12602,issue_type_1
15721,issue_type_2
6482,issue_type_4
7445,issue_type_4
10412,issue_type_1
4851,issue_type_5
8635,issue_type_1
7341,issue_type_2
12469,issue_type_1
8170,issue_type_2
9757,issue_type_1
9978,issue_type_1
5799,issue_type_2
2421,issue_type_2
5898,issue_type_2
4476,issue_type_2
8648,issue_type_2
10335,issue_type_1
7954,issue_type_4
9166,issue_type_1
2771,issue_type_1
12530,issue_type_1
16147,issue_type_2
10712,issue_type_2
7872,issue_type_1
11451,issue_type_2
15113,issue_type_1
4553,issue_type_1
12014,issue_type_1
9242,issue_type_1
12449,issue_type_1
15770,issue_type_2
991,issue_type_1
8090,issue_type_2
11543,issue_type_2
17516,issue_type_1
12660,issue_type_1
6466,issue_type_1
16647,issue_type_2
4578,issue_type_2
5455,issue_type_4
704,issue_type_4
8283,issue_type_1
14938,issue_type_1
1956,issue_type_1
18114,issue_type_1
11580,issue_type_1
12833,issue_type_1
1236,issue_type_1
987,issue_type_1
15385,issue_type_2
13216,issue_type_1
621,issue_type_1
11071,issue_type_1
8548,issue_type_1
17178,issue_type_1
287,issue_type_1
5410,issue_type_2
4079,issue_type_1
16937,issue_type_1
15660,issue_type_1
8763,issue_type_1
16822,issue_type_1
11614,issue_type_1
12845,issue_type_1
7863,issue_type_1
16215,issue_type_1
5890,issue_type_1
14237,issue_type_1
841,issue_type_1
13976,issue_type_1
3694,issue_type_1
7105,issue_type_1
4942,issue_type_1
18022,issue_type_1
17579,issue_type_1
13035,issue_type_1
8212,issue_type_1
17322,issue_type_1
15403,issue_type_1
2890,issue_type_2
5895,issue_type_2
4650,issue_type_2
9744,issue_type_2
5575,issue_type_1
4585,issue_type_2
4920,issue_type_2
16671,issue_type_2
14978,issue_type_2
15319,issue_type_2
10156,issue_type_2
5645,issue_type_2
10760,issue_type_2
9352,issue_type_2
5494,issue_type_2
9157,issue_type_4
16421,issue_type_2
9278,issue_type_2
15886,issue_type_2
13826,issue_type_4
10649,issue_type_2
3260,issue_type_2
5321,issue_type_2
13695,issue_type_2
14392,issue_type_2
9655,issue_type_2
18003,issue_type_2
4447,issue_type_2
2426,issue_type_2
3979,issue_type_2
191,issue_type_2
3027,issue_type_2
9960,issue_type_2
1755,issue_type_2
4924,issue_type_2
2045,issue_type_1
17293,issue_type_4
4399,issue_type_2
5015,issue_type_2
5223,issue_type_2
5099,issue_type_2
521,issue_type_2
1369,issue_type_2
11879,issue_type_2
11739,issue_type_2
1655,issue_type_4
12135,issue_type_2
17074,issue_type_2
9058,issue_type_2
1560,issue_type_2
12702,issue_type_2
1387,issue_type_2
14351,issue_type_2
5389,issue_type_2
12957,issue_type_2
16777,issue_type_4
12622,issue_type_2
3255,issue_type_2
6146,issue_type_2
10647,issue_type_2
14387,issue_type_2
1576,issue_type_2
5388,issue_type_2
1958,issue_type_2
13556,issue_type_2
9353,issue_type_2
12722,issue_type_4
7304,issue_type_1
18237,issue_type_1
2637,issue_type_1
15536,issue_type_2
16370,issue_type_1
14218,issue_type_1
9736,issue_type_1
11513,issue_type_4
1515,issue_type_1
824,issue_type_4
15283,issue_type_1
14148,issue_type_1
10095,issue_type_1
3526,issue_type_1
13015,issue_type_1
6301,issue_type_1
12882,issue_type_1
6006,issue_type_1
14790,issue_type_1
8328,issue_type_1
8704,issue_type_1
16765,issue_type_1
10703,issue_type_1
1686,issue_type_1
16698,issue_type_2
16025,issue_type_1
6360,issue_type_2
3793,issue_type_1
12163,issue_type_1
2163,issue_type_2
17598,issue_type_2
18337,issue_type_1
10233,issue_type_1
10297,issue_type_1
17839,issue_type_1
12049,issue_type_1
10084,issue_type_1
5756,issue_type_1
11169,issue_type_1
9577,issue_type_1
2663,issue_type_1
8612,issue_type_1
13274,issue_type_1
12267,issue_type_2
5384,issue_type_1
4389,issue_type_2
3181,issue_type_1
2141,issue_type_1
14479,issue_type_1
11510,issue_type_1
3947,issue_type_1
9836,issue_type_2
5662,issue_type_1
8663,issue_type_2
13262,issue_type_1
6835,issue_type_2
15166,issue_type_1
9048,issue_type_2
11112,issue_type_1
4204,issue_type_1
18331,issue_type_2
16496,issue_type_1
2932,issue_type_4
6148,issue_type_5
1907,issue_type_1
1282,issue_type_2
2786,issue_type_4
13673,issue_type_1
7028,issue_type_4
5220,issue_type_4
8357,issue_type_2
1773,issue_type_1
2642,issue_type_1
14748,issue_type_2
15329,issue_type_1
7034,issue_type_1
15200,issue_type_2
4809,issue_type_2
17607,issue_type_1
4800,issue_type_2
7757,issue_type_1
14882,issue_type_1
10632,issue_type_2
387,issue_type_2
817,issue_type_2
3186,issue_type_2
529,issue_type_1
5544,issue_type_1
15852,issue_type_1
1826,issue_type_1
16372,issue_type_1
6520,issue_type_1
4142,issue_type_1
12756,issue_type_2
15140,issue_type_2
7291,issue_type_4
12099,issue_type_1
3822,issue_type_1
16510,issue_type_1
3938,issue_type_1
7200,issue_type_1
6710,issue_type_2
3220,issue_type_1
7813,issue_type_1
14059,issue_type_2
15566,issue_type_2
5366,issue_type_2
14636,issue_type_2
14917,issue_type_1
3742,issue_type_1
10881,issue_type_4
7990,issue_type_4
877,issue_type_1
12345,issue_type_1
2431,issue_type_1
13513,issue_type_1
2790,issue_type_1
9961,issue_type_1
9878,issue_type_1
754,issue_type_1
3344,issue_type_1
17270,issue_type_1
4056,issue_type_1
17055,issue_type_1
8638,issue_type_1
8141,issue_type_4
5525,issue_type_4
18459,issue_type_1
15373,issue_type_1
7666,issue_type_2
11276,issue_type_2
6279,issue_type_2
17898,issue_type_2
3196,issue_type_2
1251,issue_type_2
11178,issue_type_2
14700,issue_type_2
17163,issue_type_2
16842,issue_type_2
9553,issue_type_1
7574,issue_type_2
15478,issue_type_1
3748,issue_type_1
9521,issue_type_1
2839,issue_type_1
13839,issue_type_1
4178,issue_type_1
8792,issue_type_1
5744,issue_type_1
6252,issue_type_1
6582,issue_type_1
1536,issue_type_1
4661,issue_type_1
12078,issue_type_2
7173,issue_type_2
4508,issue_type_2
8242,issue_type_2
7413,issue_type_1
18320,issue_type_1
1259,issue_type_1
18000,issue_type_1
5469,issue_type_2
1652,issue_type_2
17861,issue_type_2
8508,issue_type_2
7192,issue_type_2
348,issue_type_1
8417,issue_type_1
15516,issue_type_2
9792,issue_type_1
12806,issue_type_1
2845,issue_type_2
15367,issue_type_2
2714,issue_type_1
5465,issue_type_2
1966,issue_type_2
7363,issue_type_2
2963,issue_type_2
16978,issue_type_1
9060,issue_type_1
10017,issue_type_2
5517,issue_type_1
8806,issue_type_1
7367,issue_type_1
11576,issue_type_1
17951,issue_type_1
8165,issue_type_1
9368,issue_type_2
503,issue_type_2
6711,issue_type_1
7008,issue_type_2
18336,issue_type_2
8847,issue_type_2
1373,issue_type_1
11456,issue_type_2
15312,issue_type_1
12800,issue_type_2
9013,issue_type_2
12235,issue_type_2
14420,issue_type_2
781,issue_type_2
5976,issue_type_2
17668,issue_type_1
4250,issue_type_1
8816,issue_type_2
15274,issue_type_1
14044,issue_type_2
10691,issue_type_2
15554,issue_type_1
12406,issue_type_2
15704,issue_type_2
8752,issue_type_2
17302,issue_type_2
7774,issue_type_2
5768,issue_type_2
15477,issue_type_2
8632,issue_type_2
13123,issue_type_2
15347,issue_type_2
5741,issue_type_2
4262,issue_type_2
4775,issue_type_2
14840,issue_type_2
4274,issue_type_2
2584,issue_type_2
2381,issue_type_2
14547,issue_type_2
5147,issue_type_2
17116,issue_type_2
4331,issue_type_2
12949,issue_type_2
12959,issue_type_2
585,issue_type_2
5028,issue_type_2
14018,issue_type_2
5372,issue_type_2
10827,issue_type_2
14011,issue_type_2
14082,issue_type_2
3408,issue_type_2
15541,issue_type_2
8356,issue_type_2
15943,issue_type_2
4700,issue_type_2
8534,issue_type_2
14198,issue_type_2
11495,issue_type_2
7477,issue_type_1
14931,issue_type_2
12670,issue_type_1
8153,issue_type_2
8430,issue_type_2
18325,issue_type_1
14675,issue_type_1
13588,issue_type_2
4073,issue_type_2
7659,issue_type_1
9739,issue_type_2
1330,issue_type_1
6158,issue_type_2
16984,issue_type_1
8589,issue_type_1
112,issue_type_2
15594,issue_type_1
1395,issue_type_1
18111,issue_type_1
10726,issue_type_1
6468,issue_type_2
8518,issue_type_1
18074,issue_type_1
1701,issue_type_1
1993,issue_type_1
2498,issue_type_1
14832,issue_type_1
12382,issue_type_1
3274,issue_type_1
8741,issue_type_1
14976,issue_type_1
1269,issue_type_1
11726,issue_type_1
18483,issue_type_1
1198,issue_type_1
2117,issue_type_1
15430,issue_type_2
2209,issue_type_1
1384,issue_type_1
5675,issue_type_1
12058,issue_type_1
16198,issue_type_1
13781,issue_type_1
2676,issue_type_2
3641,issue_type_1
10757,issue_type_1
15411,issue_type_4
3785,issue_type_1
9108,issue_type_4
7027,issue_type_1
11736,issue_type_1
7575,issue_type_1
71,issue_type_1
6277,issue_type_1
12714,issue_type_1
9649,issue_type_1
16726,issue_type_2
15193,issue_type_1
15751,issue_type_2
12456,issue_type_1
9881,issue_type_1
8297,issue_type_1
17051,issue_type_2
7390,issue_type_2
2764,issue_type_1
16519,issue_type_4
14113,issue_type_1
4263,issue_type_2
8701,issue_type_2
8868,issue_type_1
15328,issue_type_1
13206,issue_type_1
5660,issue_type_1
18370,issue_type_1
9587,issue_type_4
6057,issue_type_4
9096,issue_type_1
2556,issue_type_1
2672,issue_type_1
10873,issue_type_1
15518,issue_type_2
4601,issue_type_1
4160,issue_type_1
8552,issue_type_2
18328,issue_type_2
14251,issue_type_2
17863,issue_type_2
1896,issue_type_4
15965,issue_type_2
10767,issue_type_4
10711,issue_type_2
11884,issue_type_2
10854,issue_type_2
14341,issue_type_4
4268,issue_type_4
8892,issue_type_2
10243,issue_type_2
4235,issue_type_1
8445,issue_type_1
11351,issue_type_1
4239,issue_type_1
11855,issue_type_2
9063,issue_type_1
18326,issue_type_1
2191,issue_type_1
12513,issue_type_4
3880,issue_type_1
17130,issue_type_4
8381,issue_type_2
16079,issue_type_1
14283,issue_type_1
3235,issue_type_1
3713,issue_type_1
6508,issue_type_1
9947,issue_type_1
7075,issue_type_1
5021,issue_type_1
5237,issue_type_1
6996,issue_type_1
6424,issue_type_2
14038,issue_type_1
8711,issue_type_1
14342,issue_type_1
7637,issue_type_1
9672,issue_type_1
16027,issue_type_1
6123,issue_type_1
8785,issue_type_1
6771,issue_type_1
3925,issue_type_2
544,issue_type_1
13314,issue_type_1
15169,issue_type_1
1150,issue_type_2
6809,issue_type_2
7711,issue_type_2
11872,issue_type_1
9012,issue_type_1
15055,issue_type_1
12685,issue_type_1
4366,issue_type_1
6649,issue_type_2
16673,issue_type_2
702,issue_type_1
5503,issue_type_2
12398,issue_type_2
6580,issue_type_1
8913,issue_type_2
16640,issue_type_1
2142,issue_type_1
12693,issue_type_1
8145,issue_type_1
11991,issue_type_1
11408,issue_type_1
6289,issue_type_2
10273,issue_type_1
12616,issue_type_1
2447,issue_type_1
10285,issue_type_1
18071,issue_type_2
13112,issue_type_1
10871,issue_type_1
1317,issue_type_1
6561,issue_type_2
9314,issue_type_2
11846,issue_type_1
4413,issue_type_2
6846,issue_type_2
8984,issue_type_2
14662,issue_type_1
6202,issue_type_1
2862,issue_type_1
7370,issue_type_1
10729,issue_type_2
13558,issue_type_2
10459,issue_type_2
3946,issue_type_2
13167,issue_type_1
4546,issue_type_1
5107,issue_type_1
2147,issue_type_1
13022,issue_type_1
8276,issue_type_2
796,issue_type_1
10105,issue_type_2
2661,issue_type_1
13510,issue_type_1
18425,issue_type_2
13721,issue_type_1
8965,issue_type_2
13651,issue_type_2
5486,issue_type_2
9366,issue_type_1
13019,issue_type_1
3994,issue_type_1
11088,issue_type_2
4396,issue_type_1
9945,issue_type_2
16627,issue_type_1
12969,issue_type_1
12538,issue_type_2
2428,issue_type_2
4057,issue_type_1
979,issue_type_2
5606,issue_type_1
18255,issue_type_1
7719,issue_type_1
7557,issue_type_1
8722,issue_type_1
1064,issue_type_1
13954,issue_type_2
11718,issue_type_2
10765,issue_type_2
11730,issue_type_2
12270,issue_type_1
18138,issue_type_1
17625,issue_type_2
16976,issue_type_2
14925,issue_type_1
13458,issue_type_1
13140,issue_type_1
11403,issue_type_2
2340,issue_type_2
3271,issue_type_2
10340,issue_type_2
13134,issue_type_1
1474,issue_type_2
13655,issue_type_1
14025,issue_type_1
13759,issue_type_2
16062,issue_type_2
5623,issue_type_2
2346,issue_type_2
2670,issue_type_2
18298,issue_type_1
7417,issue_type_2
1620,issue_type_2
5037,issue_type_2
12910,issue_type_2
13390,issue_type_1
12153,issue_type_1
6232,issue_type_2
9857,issue_type_2
14470,issue_type_1
14665,issue_type_2
3885,issue_type_2
9390,issue_type_1
9440,issue_type_1
12489,issue_type_2
15116,issue_type_2
13527,issue_type_2
7368,issue_type_2
13099,issue_type_2
7953,issue_type_2
10799,issue_type_1
18412,issue_type_1
13742,issue_type_5
4385,issue_type_5
12855,issue_type_5
1521,issue_type_5
7892,issue_type_5
12337,issue_type_5
6971,issue_type_5
5156,issue_type_5
16638,issue_type_1
14070,issue_type_5
15469,issue_type_5
12483,issue_type_5
7489,issue_type_5
11017,issue_type_1
14872,issue_type_2
16625,issue_type_1
14369,issue_type_1
14048,issue_type_1
16731,issue_type_2
15515,issue_type_2
2688,issue_type_1
